NAME_CD	NAME	SOURCE_CD
MUBU	short-leaved satin grass	SW
MUCU3	prairie satin grass	SW
MUFR2	common satin grass	SW
MUGL	smooth satin grass	SW
MUGL3	marsh wild timothy	SW
MUME2	leafy satin grass	SW
MURA	upland wild timothy	SW
MURA2	starch grape hyacinth	SW
MUSC	niblewill	SW
MUSO	rock satin grass	SW
MUSY	woodland satin grass	SW
MUTE	slender satin grass	SW
MYAQ	water chickweed	SW
MYAR	field forget-me-not	SW
MYCE	wax myrtle	SW
MYEX	spiked water milfoil	SW
MYHE2	various-leaved water milfoil	SW
MYHI	mare's tail milfoil	SW
MYLA	small forget-me-not	SW
MYMI2	mousetail	SW
MYPI	rough water milfoil	SW
MYSC	common forget-me-not	SW
MYSP2	European water milfoil	SW
MYST2	small-flowered forget-me-not	SW
MYSY	woodland forget-me-not	SW
MYVE	white forget-me-not	SW
MYVEP	whorled water milfoil	SW
NADI2	glade mallow	SW
NAFL	slender naiad	SW
NAGU	southern naiad	SW
NAMA	spiny naiad	SW
NAME2	priimrose peerless	SW
NAOF	watercress	SW
NAPS	daffodil	SW
NECA2	catnip	SW
NELU	lotus	SW
NEMU2	mountain hollly	SW
NEPA3	ball mustard	SW
NIDA	love-in-a-mist	SW
NIPH	apple of Peru	SW
NIRU	wild tobacco	SW
NOBI2	false onion	SW
NUAD2	yellow pond lily	SW
NYSY	black gum	SW
NYSY	sour gum	SW
NYTU	white water lily	SW
OEBI	common evening primrose	SW
OECL3	sand evening primrose	SW
OEFR	shrubby sundrops	SW
OEGR2	showy ragged evening primrose	SW
OELA	ragged eveing primrose	SW
OENU	white evening primrose	SW
OEPE	small sundrops	SW
OEPI2	prairie sundrops	SW
OERH	western sand evening primrose	SW
OESE3	toothed evening primrose	SW
OESP2	showy evening primrose	SW
OETEL	glandular sundrops	SW
ONAC	cotton thistle	SW
ONHI	arbleseed	SW
ONSE	sensitive fern	SW
ONSP	rest harrow	SW
OPHU	eastern prickly pear	SW
OPMA2	plains prickly pear	SW
OPVUP	northern adder's tongue fern	SW
ORAS	rough-leaved rice grass	SW
ORFA	clustered bloomrape	SW
ORPU4	short-horned rice grass	SW
ORRA2	black-seeded rice grass	SW
ORSP2	showy orchis	SW
ORUM	star of Bethlehem	SW
ORUN	one-flowered bloomrape	SW
ORVU	oregano	SW
OSCI	cinnamon fern	SW
OSCL	hairy sweet cicely	SW
OSCL2	interrupted fern	SW
OSLO	smooth sweet cicely	SW
OSRES	royal fern	SW
OSVI	hop hornbeam	SW
OSVI	ironwood	SW
OXAR	sourwood	SW
OXCO	creeping wood sorrel	SW
OXEU2	tall wood sorrel	SW
OXRI	cowbane	SW
OXST	common wood sorrel	SW
OXVI	violet wood sorrel	SW
PAAN	beaked panic grass	SW
PAAU6	red-brown panic grass	SW
PABO8	northern panic grass	SW
PACA11	tall forked chickweed	SW
PACA6	old witch grass	SW
PACIM	hairy lens grass	SW
PACIS	downy lens grass	SW
PACL5	deer-tongue grass	SW
PACO20	Common's panic grass	SW
PACO29	hemlock panic grass	SW
PACOA	Ashe's panic grass	SW
PACOA2	Addison's panic grass	SW
PADE12	starved panic grass	SW
PADI	knee grass	SW
PADI8	forked panic grass	SW
PAFA3	low forked chickweed	SW
PAFL2	wiry panic grass	SW
PAGA	Gattinger's panic grass	SW
PAGL3	grass of Parnassus	SW
PAHY	Santa Maria	SW
PAIM3	old-field panic grass	SW
PAIN10	thicket creeper	SW
PAIN3	wild quinine	SW
PAIN3	American feverfew	SW
PALA10	smooth lens grass	SW
PALA23	broad-leaved panic grass	SW
PALE7	prairie panic grass	SW
PALI11	smooth wooly panic grass	SW
PALI9	slender-leaved panic grass	SW
PALO	long-leaved panic grass	SW
PALU4	bog panic grass	SW
PAME7	mat panic grass	SW
PAMI2	broom-corn millet	SW
PAMI6	small-fruited panic grass	SW
PAOL2	few-flowered panic grass	SW
PAOLS	Scribner's panic grass	SW
PAPE10	long-stalked panic grass	SW
PAPE5	pelitory	SW
PAPH	Philadelphia panic grass	SW
PAPO4	small-fruited panic grass	SW
PAPR11	long-haired panic grass	SW
PAQU	ginseng	SW
PAQU2	Virginia creeper	SW
PARI4	munro grass	SW
PASA2	wild parsnip	SW
PASO2	common poppy	SW
PASO2	opium poppy	SW
PASP8	round-fruited panic grass	SW
PASP9	sand panic grass	SW
PASU6	downy panic grass	SW
PATE11	Japanese spurge	SW
PATR2	dwarf ginseng	SW
PATR6	Boston ivy	SW
PATU	Tuckerman's panic grass	SW
PAVE2	warty panic grass	SW
PAVI2	switch grass	SW
PAVI8	white-haired panic grass	SW
PAVIP2	false white-haired panic grass	SW
PAWI5	Wilcox's panic grass	SW
PEAM2	thicket parsley	SW
PECA	wood betony	SW
PECA	lousewort	SW
PECA7	smooth beard tongue	SW
PECO4	showy beard tongue	SW
PEDI	foxglove beard tongue	SW
PEDI11	water purslane	SW
PEFR4	beefsteak plant	SW
PEGR7	large-flowered beard tongue	SW
PEGRW2	slender beard tongue	SW
PEHI	hairy beard tongue	SW
PEHY	sweet colt'sfoot	SW
PEHY	butterbur	SW
PEHY10	garden petunia	SW
PELA2	fen betony	SW
PEPA7	pale beard tongue	SW
PESA9	saxifrage pink	SW
PESE6	ditch stonecrop	SW
PETU	western beard tongue	SW
PEVI	arrow arum	SW
PHAL5	Chinese lantern plant	SW
PHAM2	Amur cork tree	SW
PHAM4	pokeweed	SW
PHAR3	reed canary grass	SW
PHAU7	common reed	SW
PHBI3	cleft phlox	SW
PHBI3	sand phlox	SW
PHCA5	canary grass	SW
PHCO7	smooth mock orange	SW
PHDI5	blue phlox	SW
PHDI5	woodland phlox	SW
PHFL4	few-flowered mock orange	SW
PHGLI2	marsh phlox	SW
PHHE5	clammy ground cherry	SW
PHHI8	sandhill ground cherry	SW
PHIX	tomatillo	SW
PHIX	ground cherry	SW
PHLE5	lobseed	SW
PHMA4	sweet William phlox	SW
PHNI	trailing phlox	SW
PHOP	ninebark	SW
PHPA9	garden phlox	SW
PHPE11	cut-leaved ground cherry	SW
PHPI	sand prairie phlox	SW
PHPIF	prairie phlox	SW
PHPR3	timothy	SW
PHPR7	strawberry tomato	SW
PHPU4	downy mock orange	SW
PHPU7	hairy ground cherry	SW
PHSU3	moss phlox	SW
PHSU8	tall ground cherry	SW
PHVI5	lance-leaved ground cherry	SW
PHVIA	prairie obedient plant	SW
PHVIS2	showy obedient plant	SW
PIBA2	jack pine	SW
PIFO	bog clearweed	SW
PIHI	ox tongue	SW
PIMA	black spruce	SW
PINI	Austrian pine	SW
PIPU2	clearweed	SW
PIPU5	Table Mountain pine	SW
PIRE	red pine	SW
PIRI	pitch pine	SW
PISA6	garden pea	SW
PIST	white pine	SW
PISY	Scotch pine	SW
PIVI2	scrub pine	SW
PLAR3	poor Joe	SW
PLCO2	heart-leaved plantain	SW
PLIN2	whorled plantain	SW
PLLA	English plantain	SW
PLMA2	common plantain	SW
PLME	hoary plantain	SW
PLOC	sycamore	SW
PLODS	camphor weed	SW
PLPA2	wooly plantain	SW
PLRU	red-stalked plantain	SW
PLSCP	popcorn flower	SW
PLVI	dwarf plantain	SW
POAC3	beak-seeded knotweed	SW
POAC4	Christmas fern	SW
POAL3	grove blue grass	SW
POAL7	white poplar	SW
POAL7	silver poplar	SW
POAM5	large-leaved pondweed	SW
POAMS	water knotweed	SW
POAMS	water heartsease	SW
POAN	annual blue grass	SW
POAN5	silverweed	SW
POAR11	sidewalk knotweed	SW
POAR3	plains blue grass	SW
POAR4	jointweed	SW
POAR7	prairie cinquefoil	SW
POAR8	silvery cinquefoil	SW
POARP	halberd-leaved tear-thumb	SW
POAV	common knotweed	SW
POBA2	balsam poplar	SW
POBE9	broad-leaved small pondweed	SW
POBU	bulbous blue grass	SW
POBU2	boxwood smartweed	SW
POBU3	prickly smartweed	SW
POCA11	pale leafcup	SW
POCA14	gray poplar	SW
POCA34	smooth Solomon's seal	SW
POCA8	Carey's heartsease	SW
POCEL	creeping smartweed	SW
POCH2	spear grass	SW
POCI	fringed bindweed	SW
POCO	Canada blue grass	SW
POCO10	black bindweed	SW
POCO14	pickerel weed	SW
POCO8	water heartsease	SW
POCR3	beginner's pondweed	SW
POCRA	cross milkwort	SW
POCU6	Japanese knotweed	SW
PODE3	eastern cottonwood	SW
PODI	waterthread pondweed	SW
POEP2	ribbon-leaved pondweed	SW
POER2	erect knotweed	SW
POFO3	leafy pondweed	SW
POFR3	Fries's pondweed	SW
POFR4	shrubby cinquefoil	SW
POGR17	clammy weed	SW
POGR4	large-toothed aspen	SW
POGR8	grass-leaved pondweed	SW
POHE4	downy poplar	SW
POHY	water pepper	SW
POHY2	mild water pepper	SW
POIL	Illinois pondweed	SW
POIN10	hoary cinquefoil	SW
POIN4	pink milkwort	SW
POLA2	weak blue grass	SW
POLA4	heartsease	SW
POLO13	long-styled knotweed	SW
PONA4	common pondweed	SW
PONE	wood blue grass	SW
PONII	Lombardy poplar	SW
PONO2	long-leaved pondweed	SW
PONO3	rough cinquefoil	SW
PONO3	Norway cinquefoil	SW
PONU4	prairie parsley	SW
POOL	purslane	SW
POOP	snake-mouth	SW
POOPA	scaly mild water pepper	SW
POOR2	prince's feather	SW
POPA	bog blue grass	SW
POPA14	marsh cinquefoil	SW
POPA2	marsh blue grass	SW
POPA5	flowering wintergreen	SW
POPE	May apple	SW
POPE2	pinkweed	SW
POPE3	lady's thumb	SW
POPE6	comb pondweed	SW
POPE6	sago pondweed	SW
POPEB3	gray cinquefoil	SW
POPOO	purple milkwort	SW
POPR	Kentucky blue grass	SW
POPR5	white-stemmed pondweed	SW
POPU4	downy Solomon's seal	SW
POPU5	smartweed	SW
POPU6	spotted pondweed	SW
POPU7	small pondweed	SW
PORA3	bushy knotweed	SW
PORE2	Jacob's ladder	SW
PORE5	sulphur cinquefoil	SW
PORE5	upright cinquefoil	SW
PORE6	creeping cinquefoil	SW
PORI2	Richardson's pondweed	SW
PORI3	brook cinquefoil	SW
PORO2	fern pondweed	SW
POSA3	field milkwort	SW
POSA4	giant knotweed	SW
POSA5	arrow-leaved tearthumb	SW
POSC15	rough heartsease	SW
POSC3	climbing false buckwheat	SW
POSE3	Seneca snakeroot	SW
POSEL	Seneca snakeroot	SW
POSI2	common cinquefoil	SW
POSIA	silver common cinquefoil	SW
POSM2	Barnes aspen	SW
POST2	stiff pondweed	SW
POSY	woodland blue grass	SW
POTE2	slender knotweed	SW
POTR13	large clammy weed	SW
POTR2	rough blue grass	SW
POTR5	quaking aspen	SW
POTR7	three-toothed cinquefoil	SW
POVA3	Vasey's pondweed	SW
POVE	tall whorled milkwort	SW
POVEI	short whorled milkwort	SW
POVI2	woodland knotweed	SW
POVI7	polypody	SW
POWO	Wolf's blue grass	SW
POZO	flat-stemmed pondweed	SW
PRAL2	white lettuce	SW
PRAL2	lion's foot	SW
PRAL3	tall white lettuce	SW
PRAM	wild plum	SW
PRAN3	Chickasaw plum	SW
PRAS	rough white lettuce	SW
PRAV	sweet cherry	SW
PRCE	sour cherry	SW
PRCR	great white lettuce	SW
PRHO	wild goose plum	SW
PRLO	unicorn plant	SW
PRMA	perfumed cherry	SW
PRNI	Canada plum	SW
PRPA5	European bird cherry	SW
PRPAC	mermaid weed	SW
PRPE2	pin cherry	SW
PRPE3	peach	SW
PRPU3	sand cherry	SW
PRRA	glaucous white lettuce	SW
PRSE2	wild black cherry	SW
PRTO80	Nanking cherry	SW
PRVI	choke cherry	SW
PRVUL3	self heal	SW
PRVUL3	carpenter's weed	SW
PSAR2	silvery scurfy pea	SW
PSNI	short-beaked bald rush	SW
PSON	French grass	SW
PSPSE	Sampson's snakeroot	SW
PSSC2	long-beaked bald rush	SW
PSTE3	scurfy pea	SW
PTAQL	bracken fern	SW
PTTR	wafer ash	SW
PTTR	hop tree	SW
PTTRM	downy wafer ash	SW
PTTRM	downy hop tree	SW
PUDI	alkali grass	SW
PYASP	pink shinleaf	SW
PYCA80	ornamental pear	SW
PYCO	pear	SW
PYEL	large-leaved shinleaf	SW
PYMU	broad-leaved mountain mint	SW
PYPI	hairy mountain mint	SW
PYROA	round-leaved shinleaf	SW
PYSE	one-sided shinleaf	SW
PYTE	slender mountain mint	SW
PYVE	whorled mountain mint	SW
PYVI	common mountain mint	SW
PYVI3	green shinleaf	SW
QUAL	white oak	SW
QUBI	swamp white oak	SW
QUCO2	scarlet oak	SW
QUIM	shingle oak	SW
QUMA2	bur oak	SW
QUMU	chinquapin oak	SW
QUPA2	pin oak	SW
QURU	red oak	SW
QUVE	black oak	SW
RAAB	small-flowered buttercup	SW
RAAC3	tall buttercup	SW
RABU	bulbous buttercup	SW
RACO3	long-headed coneflower	SW
RACY	seaside crowfoot	SW
RAFA	early  buttercup	SW
RAFI	lesser celandine	SW
RAFL	yellow water crowfoot	SW
RAGMH	small-yellow water crowfoot	SW
RAHI	rough buttercup	SW
RALO2	white water crowfoot	SW
RAPE2	bristly buttercup	SW
RAPI	yellow coneflower	SW
RARA2	wild radish	SW
RARE2	hooked buttercup	SW
RARE3	creeping buttercup	SW
RARH	prairie buttercup	SW
RARU	wild rape	SW
RASA2	radish	SW
RASC3	cursed buttercup	SW
RASE	swamp buttercup	SW
REAL	Dyer's rocket	SW
RHAL	alder buckthorn	SW
RHAL3	white beak rush	SW
RHAR4	fragrant sumac	SW
RHARA	dwarf fragrant sumac	SW
RHARV	saw-toothed buckthorn	SW
RHCA11	hair beak rush	SW
RHCA12	brown beak rush	SW
RHCA3	common buckthorn	SW
RHCOL2	shining sumac	SW
RHCOL2	winged sumac	SW
RHDA	Dahurian buckthorn	SW
RHFR	glossy buckthorn	SW
RHFU	gray beak rush	SW
RHGL	smooth sumac	SW
RHGLR	grass beak rush	SW
RHJA8	Japanese buckthorn	SW
RHLA	lance-leaved buckthorn	SW
RHMA6	horned beak rush	SW
RHNU3	pinxter flower	SW
RHRA6	poison ivy	SW
RHSC3	jetbead	SW
RHTY	staghorn sumac	SW
RHUT80	Chinese buckthorn	SW
RHVE2	poison sumac	SW
RHVI	meadow beauty	SW
RIAM2	wild black currant	SW
RICY	prickly wild gooseberry	SW
RIHI	northern gooseberry	SW
RIMI	wild gooseberry	SW
RINI	black currant	SW
RIOD	golden currrant	SW
RIOD	clove currant	SW
RIOD	buffalo currant	SW
RISA2	red currant	SW
RITR	swamp red currant	SW
ROAC	bristly rose	SW
ROARS	sunshine rose	SW
ROAU	Austrian cress	SW
ROBL	early wild rose	SW
ROCA3	dog rose	SW
ROCA4	pasture rose	SW
ROCI	cinnnamon rose	SW
ROEG	sweetbrier	SW
ROGA	French rose	SW
ROHI	bristly locust	SW
ROHIF8	fruting bristly locust	SW
ROLU	Rocky Mountain locust	SW
ROMU	Japanese rose	SW
ROMU	multiflora rose	SW
ROPA	swamp rose	SW
ROPAH2	rough marsh cress	SW
ROPS	black locust	SW
RORA	whieelwort	SW
RORA	toothcup	SW
RORU	hedgerow rose	SW
RORU3	rough rose	SW
ROSE	sessile-flowered cress	SW
ROSE2	Illinois rose	SW
ROSI2	spreading yellow cress	SW
ROSY	creeping yellow cress	SW
ROVI	clammy locust	SW
ROVI2	Virginia rose	SW
RUAC3	field sorrel	SW
RUAL	common blackberry	SW
RUAL4	pale dock	SW
RUAM7	annual black-eyed Susan	SW
RUCR	curly dock	SW
RUEN	one-flowered dewberry	SW
RUFL	common dewberry	SW
RUGR	large black-eyed Susan	SW
RUHI	swamp dewberry	SW
RUHI2	black-eyed Susan	SW
RUHU	hairy ruellia	SW
RUHU	wild petunia	SW
RUIDS3	red raspberry	SW
RULA	evergreen blackberry	SW
RULA3	wild golden glow	SW
RUMA5	ditch grass	SW
RUMAF2	golden dock	SW
RUME2	Mexican dock	SW
RUOB	bitter dock	SW
RUOC	black raspberry	SW
RUOD	purple flowering raspberry	SW
RUOR2	great water dock	SW
RUPA5	patienced dock	SW
RUPE3	Yankee blackberry	SW
RUPH	wineberry	SW
RUPU	dwarf raspberry	SW
RUSE	bristly blackberry	SW
RUSPS2	showy black-eyed Susan	SW
RUST2	smooth ruellia	SW
RUSU	sweet black-eyed Susan	SW
RUTR2	brown-eyed Susan	SW
RUVE3	swamp dock	SW
SAAC	mother-of-thyme	SW
SAAL2	white willow	SW
SAAL5	sassafras	SW
SAAM2	peach-leaved willow	SW
SAAN	rose gentian	SW
SAAN	rose pink	SW
SAAR11	low calamint	SW
SAAZG	blue sage	SW
SABA2	weeping willow	SW
SABE2	beaked willow	SW
SABR8	short-beaked arrowhead	SW
SACA12	elderberry	SW
SACA13	bloodroot	SW
SACA14	American burnet	SW
SACA15	Canadian black snakeroot	SW
SACA26	slender rose gentian	SW
SACA3	prairie rose gentian	SW
SACA4	hoary willow	SW
SACE	lizard's tail	SW
SACI	gray willow	SW
SACU	arum-leaved arrowhead	SW
SADI	pussy willow	SW
SAER	heart-leaved willow	SW
SAEU	glasswort	SW
SAFR	crack willow	SW
SAGL2	blue-leaved willow	SW
SAGL3	hybrid black willow	SW
SAGR	grass-leaved arrowhead	SW
SAGR6	clustered black snakeroot	SW
SAHO3	summer savory	SW
SAHU2	prairie willow	SW
SAIN3	sandbar willow	SW
SAKAT6	Russian thistle	SW
SALA2	common arrowhead	SW
SALU	shining willow	SW
SAMA2	sanicle	SW
SAMA2	black snakeroot	SW
SAMI3	garden burnet	SW
SANI	black willow	SW
SAOF4	bouncing bet	SW
SAOF4	soapwort	SW
SAPA9	water pimpernel	SW
SAPA9	brookweed	SW
SAPE4	bay-leaved willow	SW
SAPE5	meadow willow	SW
SAPE8	swamp saxifrage	SW
SAPEH	bog willow	SW
SAPR	pearlwort	SW
SAPR2	meadow sage	SW
SAPU11	red-berried elder	SW
SAPU2	purple willow	SW
SAPU4	pitcher plant	SW
SARE3	Rocky Mountain sage	SW
SARI	stiff arrowhead	SW
SARU3	hybrid crack willow	SW
SASE	silky willow	SW
SASE2	autumn willow	SW
SASY	wild sage	SW
SASY4	dune willow	SW
SATR4	beaked black snakeroot	SW
SAVA4	cow herb	SW
SAVUN	dogmint	SW
SCAC	hard-stemmed bulrush	SW
SCAN2	knawel	SW
SCAT2	dark green rush	SW
SCCEC3	tufted bulrush	SW
SCCY	wool grass	SW
SCDU2	fairground grass	SW
SCELH	hairy skullcap	SW
SCEP2	marsh skullcap	SW
SCFL	river bulrush	SW
SCGE2	bristleless dark green bulrush	SW
SCHA	Hall's tufted bulrush	SW
SCHA3	early dark green rush	SW
SCHE	slender bulrush	SW
SCLA	early figwort	SW
SCLA2	mad-dog skullcap	SW
SCMA2	late figwort	SW
SCNEC	veiny skullcap	SW
SCNO	common blue squill	SW
SCNU	sensitive brier	SW
SCOVV	heart-leaved skullcap	SW
SCPA4	alkali bulrush	SW
SCPA5	few-flowered nut rush	SW
SCPAA	arrow grass	SW
SCPAL	small skullcap	SW
SCPAP3	small skullcap	SW
SCPE4	red bulrush	SW
SCPO2	leafy bulrush	SW
SCPU	false melic	SW
SCPU3	chairmaker's rush	SW
SCPU4	Pursh's tufted bulrush	SW
SCRE	netted nut rush	SW
SCRU5	reddish bulrush	SW
SCSI2	Sibirian squill	SW
SCSM	Smith's tufted bulrush	SW
SCSU	water bulrush	SW
SCTO	Torrey's bulrush	SW
SCTR	tall nut rush	SW
SCVAC	great bulrush	SW
SCVE2	low nut rush	SW
SEAC	wall pepper	SW
SEAL	white stonecrop	SW
SEAP	marsh club moss	SW
SEAU2	golden ragwort	SW
SECE	rye	SW
SEFA	giant foxtail	SW
SEGE	perennial foxtail	SW
SEGL	butterweed	SW
SEGL2	yellow foxtail	SW
SEIT	foxtail millet	SW
SEJA	tansy ragwort	SW
SEMA10	mullein foxglove	SW
SEOB2	round-leaved ragwort	SW
SEPA5	balsam ragwort	SW
SEPL	prairie ragwort	SW
SEPU5	live-forever	SW
SERE4	rock stonecrop	SW
SERU	sand club moss	SW
SESA	stringy stonecrop	SW
SESE6	six-sided stonecrop	SW
SESP2	false wild stonecrop	SW
SETE3	wild stonecrop	SW
SEVE3	bristly foxtail	SW
SEVI2	sticky groundsel	SW
SEVI4	green foxtail	SW
SEVIM	giant green foxtail	SW
SEVU	common groundsel	SW
SHAR2	field madder	SW
SHCA	buffalo berry	SW
SIAL2	tumble mustard	SW
SIAL3	common blue-eyed grass	SW
SIAN	bur cucumber	SW
SIAN2	sleepy catchfly	SW
SIAN3	stout blue-eyed grass	SW
SIAR	sweet William catchfly	SW
SIAT	eastern blue-eyed grass	SW
SICA9	prairie blue-eyed grass	SW
SICO3	conical catchfly	SW
SICS	glaucous campion	SW
SICU6	bladder campion	SW
SIDI2	forked catchfly	SW
SIIN2	rosin weed	SW
SIIND	Deam's rosin weed	SW
SILA3	compass plant	SW
SILO3	tall hedge mustard	SW
SIMO2	mountain blue-eyed grass	SW
SINI	snowy campion	SW
SINO	night-flowering catchfly	SW
SIOF	hedge mustard	SW
SIPE2	cup plant	SW
SIRE2	royal catchfly	SW
SISP	prickly sida	SW
SISP3	rosin weed	SW
SIST	starry campion	SW
SISU2	tall water parsnip	SW
SITE	prairie dock	SW
SIVI2	Virginia rock cress	SW
SIVI4	fire pink	SW
SMEC	upright carrion flower	SW
SMIL	Illinois carrion flower	SW
SMLA3	common carrion flower	SW
SMRA	feathery false Solomon's seal	SW
SMRO	green brier	SW
SMRO	cat brier	SW
SMST	starry false Solomon's seal	SW
SMTAH	bristly green brier	SW
SMTR	false Mayflower	SW
SOAL6	tall goldenrod	SW
SOAM4	black nightshade	SW
SOAR2	field sow thistle	SW
SOAS	spiny sow thistle	SW
SOAU	European mountain ash	SW
SOBI2	sorghum	SW
SOCA3	horse nettle	SW
SOCA4	blue-stemmed goldenrod	SW
SOCA6	Canada goldenrod	SW
SODE3	showy mountain ash	SW
SODI	western horse nettle	SW
SODU	bittersweet nightshade	SW
SOEL	white horse nettle	SW
SOFL2	broad-leaved goldenrod	SW
SOGI	late goldenrod	SW
SOGR8	common grass-leaved goldenrod	SW
SOGRN	hairy grass-leaved goldenrod	SW
SOGY2	viscid grass-leaved toldenrod	SW
SOHA	Johnson grass	SW
SOHI	white goldenrod	SW
SOJU	early goldenrod	SW
SOMIF	Missouri goldenrod	SW
SONE	old-field goldenrod	SW
SONU2	indian grass	SW
SOOH	Ohio goldenrod	SW
SOOL	store-front sow thistle	SW
SOPA2	swamp goldenrod	SW
SORAG	dune goldenrod	SW
SORI	Riddell's goldenrod	SW
SORI2	stiff goldenrod	SW
SORO	buffalo bur	SW
SORU2	rough goldenrod	SW
SOSE	seaside goldenrod	SW
SOSP2	showy goldenrod	SW
SOTE5	slender-leaved goldenrod	SW
SOTR	three-flowered nightshade	SW
SOTU	potato	SW
SOUL	bog goldenrod	SW
SOUL2	elm-leaved goldenrod	SW
SOUL5	common sow thistle	SW
SPAL2	meadowsweet	SW
SPAM	American bur reed	SW
SPAN	branched bur reed	SW
SPAN7	false mallow	SW
SPAR	corn spurry	SW
SPAS	rough dropseed	SW
SPCE	nodding ladies' tresses	SW
SPCH	dwarf bur reed	SW
SPCL	rough rush grass	SW
SPCR	sand dropseed	SW
SPEU	common bur reed	SW
SPHE	prairie dropseed	SW
SPIN	scaleseed	SW
SPIN3	slender wedge grass	SW
SPLA4	slender ladies' tresses	SW
SPLE2	Venus's looking glass	SW
SPLU2	early ladies' tresses	SW
SPMA2	lesser salt spurry	SW
SPMA5	Great Plains ladies' tresses	SW
SPME	salt spurry	SW
SPMI	small bur reed	SW
SPNE2	small rush grass	SW
SPNI	shining wedge grass	SW
SPOB	prairie wedge grass	SW
SPOC	yellowish ladies' tresses	SW
SPOV	oval ladies' tresses	SW
SPPE	prairie cord grass	SW
SPPE5	Venus's looking glass	SW
SPPO	great duckweed	SW
SPRO	hooded ladies' tresses	SW
SPRU	sand spurrey	SW
SPTOR	hardhack	SW
SPTOR	steeple bush	SW
SPTU	little ladies' tresses	SW
SPVA	sheathed rush grass	SW
STAM4	snowbell	SW
STAV	black oat grass	SW
STBY	woolly hedge nettle	SW
STCO4	needle-and-thread	SW
STDI3	celandine poppy	SW
STGR	starwort	SW
STGR2	featherbells	SW
STHE4	trailing wild bean	SW
STHY3	hyssop hedge nettle	SW
STHYA	rough hedge nettle	SW
STLE6	small wild bean	SW
STLI2	smooth gaura	SW
STLO	stitchwort	SW
STME2	common chickweed	SW
STPA13	sand chickweed	SW
STPAH	woundwort	SW
STPU	great chickweed	SW
STSP2	porcupine grass	SW
STTE	smooth hedge nettle	SW
STTEH	marsh hedge nettle	SW
STTR	bladdernut	SW
STVI4	green needle grass	SW
SUDE	sea blite	SW
SURE	Sullivant's saxifrage	SW
SWCA	American columbo	SW
SYAL	snowberry	SW
SYALL	garden snowberry	SW
SYAS	prickly comfrey	SW
SYFO	skunk cabbage	SW
SYOC	wolfberry	SW
SYOF	common comfrey	SW
SYOR	coralberry	SW
SYOR	indian currant	SW
SYVU	lilac	SW
TACA7	Canadian yew	SW
TAER3	red-seeded dandelion	SW
TAIN	yellow pimpernel	SW
TAOF	common dandelion	SW
TARU	fame flower	SW
TAVU	tansy	SW
TECA3	germander	SW
TECA3	wood sage	SW
TENU	shepherd's cress	SW
TEOC	germander	SW
TEOC	wood sage	SW
TEVI	goat's rue	SW
TEVI	hoary pea	SW
THAR5	penny cress	SW
THBA	hairy meadow parsnip	SW
THDA	purple meadow rue	SW
THDAH2	smooth meadow rue	SW
THDI	early meadow rue	SW
THGR4	green thread	SW
THOC2	eastern white cedar	SW
THPA7	sparrow weed	SW
THRE	waxy meadow rue	SW
THSE	thyme	SW
THTRF	meadow parsnip	SW
TIAM	basswood	SW
TIAM	American linden	SW
TICO	foam flower	SW
TIDI	crane-fly orchid	SW
TOAR	field hedge parsley	SW
TOAU	eared false foxglove	SW
TOGL2	false asphodel	SW
TOJA	Japanese hedge parsley	SW
TRAE	wheat	SW
TRAR4	rabbit-foot clover	SW
TRAU2	yellow hop clover	SW
TRAU4	early horse gentian	SW
TRAUI	Illinois horse gentian	SW
TRBO2	starflower	SW
TRBR	long-bracted spiderwort	SW
TRCA5	low hop clover	SW
TRCEM	nodding trillium	SW
TRDI2	blue curls	SW
TRDU	sand goat's beard	SW
TRDU2	little hop clover	SW
TRER3	ill-scented trillium	SW
TRFL6	declined trillium	SW
TRFL7	purpletop	SW
